Control,Time,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,F hw,Thw in-c,Thw out,Fhp,Thp-sup,Thp-ret,R0,R1,R2,R3,R4,R5,R6,R7,Qhp,Php.1,Pbld
01/11/2016 12:00:00,Tue Nov 01 2016 12:00:00 GMT+0100 (CET),15.9472740306,9.59595,22.48749,361,6126000,22.1333333333,22,9.0333333333,12.6333333333,3,18.1,39.9,0,41.0333333333,22.5,21.8074420336,21.941602976,21.7994285811,22.2046068019,21.5540700262,21.3238421481,21.660871496,21.7699863811,4153000,0,58.6666666667
01/11/2016 12:15:00,Tue Nov 01 2016 12:15:00 GMT+0100 (CET),733.8562870595,9.78215,22.52412,0.3633333333,6126000,24.0666666667,22,9.0333333333,10.0333333333,0.0013333333,20.5,39.9,0.69,35.9666666667,22.3666666667,21.7499492525,21.8185854295,21.7557611963,22.1258832782,21.5758234794,21.2640032611,21.5804486368,21.7800335373,4153000,5469,878.3333333333
01/11/2016 12:30:00,Tue Nov 01 2016 12:30:00 GMT+0100 (CET),1132.570244754,9.865275,22.55742,356,6126000,29.2333333333,22.2666666667,5.8666666667,2.6,1,20.4333333333,39.9,684,29.9,23.4666666667,21.7476065898,21.6648044304,21.7394156883,22.1851949886,21.5842838579,21.2614100878,21.6373799007,21.7141702072,4154333.33333333,5140,2868.6666666667
01/11/2016 12:45:00,Tue Nov 01 2016 12:45:00 GMT+0100 (CET),21.5384950488,9.512825,22.5108,0.3623333333,6127000,30.7333333333,23.2666666667,5.6666666667,3.5666666667,0.0123333333,16.4,39.9,1,31.5333333333,25.3666666667,21.7893897348,21.7407870495,21.8028776619,22.4621171274,21.4236014561,21.3286570272,21.6004309613,21.8402863363,4155000,4,3133.6666666667
01/11/2016 13:00:00,Tue Nov 01 2016 13:00:00 GMT+0100 (CET),15.9770829081,9.080575,22.43088,0.3643333333,6127000,24.4666666667,24.0666666667,6.2333333333,7.3,0.0043333333,16.6,39.9,0,30.8,24.7333333333,21.8792770722,21.8748189627,21.7562371863,22.4118099381,21.4842899118,21.328323986,21.899327465,21.8567132309,4155000,0,728
01/11/2016 13:15:00,Tue Nov 01 2016 13:15:00 GMT+0100 (CET),16.0870480677,8.721475,22.39425,0.3656666667,6127000,23.9,23.2,7.1333333333,9.8,0.0016666667,18.9333333333,39.9,0,30.3,23.9333333333,22.2003428023,22.1481561553,21.741486423,22.3682616306,21.5777045673,21.5399780131,22.1035014578,22.1142091504,4155000,0,293.3333333333
01/11/2016 13:30:00,Tue Nov 01 2016 13:30:00 GMT+0100 (CET),15.9569422362,8.541925,22.40424,333,6128000,23.5333333333,22.6666666667,8.4,10.9,1,20.9,39.9,0,29.8,23.8,22.2564635233,22.268608263,21.8078109587,22.3371941781,21.5867962905,21.5572938414,22.1598082201,22.1055861185,4155000,0,336
01/11/2016 13:45:00,Tue Nov 01 2016 13:45:00 GMT+0100 (CET),16.0045286025,8.33245,22.4442,0.3573333333,6128000,22.9333333333,22.5,9.7666666667,11.8666666667,1,21.0666666667,39.9,0,29.2,23.8,22.3210955807,22.3416739215,21.7802025229,22.3359110264,21.5567750119,21.6535844216,22.3588069358,22.2262931706,4155000,0,169.3333333333
01/11/2016 14:00:00,Tue Nov 01 2016 14:00:00 GMT+0100 (CET),16.0210141083,8.162875,22.48083,355,6128000,22.7666666667,22.4666666667,10.9,12.8666666667,0,20.4333333333,39.9,0,28.8,23.8666666667,22.3761723202,22.481875466,21.7448507253,22.3361942553,21.5802343723,21.7068793568,22.427155807,22.1687245489,4155000,0,132
01/11/2016 14:15:00,Tue Nov 01 2016 14:15:00 GMT+0100 (CET),15.963967931,7.8603,22.42755,0.3566666667,6128000,22.6666666667,22.4,12,13.8,0,21.8333333333,39.9,0,28.4333333333,23.9,22.4555086532,22.4380886857,21.8035175196,22.3374948885,21.5836656535,21.6574748467,22.5573812814,22.2200476191,4155000,0,115.6666666667
